2TI 1:12.17 . δυνατός δυνατός A-NSM 1415 δυνατός ! δυνατός
2TI 1:12.18 . ἐστιν ἐστιν V-PAI-3S 1510 εἰμί ! εἰμί
2TI 1:12.19 . τὴν τὴν T-ASF 3588 ὁ ! ὁ
2TI 1:12.20 . παραθήκην παραθήκην N-ASF 3866 παραθήκη ! παραθήκη
2TI 1:12.21 . μου μου P-1GS 1473 ἐγώ ! ἐγώ
2TI 1:12.22 . φυλάξαι φυλάξαι V-AAN 5442 φυλάσσω ! φυλάσσω
2TI 1:12.23 . εἰς εἰς PREP 1519 εἰς ! εἰς
2TI 1:12.24 . ἐκείνην ἐκείνην D-ASF 1565 ἐκεῖνος ! ἐκεῖνος
2TI 1:12.25 . τὴν τὴν T-ASF 3588 ὁ ! ὁ
2TI 1:12.26 . ἡμέραν. ἡμέραν. N-ASF 2250 ἡμέρα ! ἡμέρα
2TI 1:13.1 . ὑποτύπωσιν ὑποτύπωσιν N-ASF 5296 ὑποτύπωσις ! ὑποτύπωσις
2TI 1:13.2 . ἔχε ἔχε V-PAM-2S 2192 ἔχω ! ἔχω
2TI 1:13.3 . ὑγιαινόντων ὑγιαινόντων V-PAP-GPM 5198 ὑγιαίνω ! ὑγιαίνω
2TI 1:13.4 . λόγων λόγων N-GPM 3056 λόγος ! λόγος
2TI 1:13.5 . ὧν ὧν R-GPM 3739 ὅς ! ὅς
2TI 1:13.6 . παρ’ παρ’ PREP 3844 παρά ! παρά
2TI 1:13.7 . ἐμοῦ ἐμοῦ P-1GS 1473 ἐγώ ! ἐγώ
2TI 1:13.8 . ἤκουσας ἤκουσας V-AAI-2S 191 ἀκούω ! ἀκούω
2TI 1:13.9 . ἐν ἐν PREP 1722 ἐν ! ἐν
2TI 1:13.10 . πίστει πίστει N-DSF 4102 πίστις ! πίστις
2TI 1:13.11 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:13.12 . ἀγάπῃ ἀγάπῃ N-DSF 26 ἀγάπη ! ἀγάπη
2TI 1:13.13 . τῇ τῇ T-DSF 3588 ὁ ! ὁ
2TI 1:13.14 . ἐν ἐν PREP 1722 ἐν ! ἐν
2TI 1:13.15 . Χριστῷ Χριστῷ N-DSM 5547 Χριστός ! Χριστός
2TI 1:13.16 . Ἰησοῦ· Ἰησοῦ· N-DSM 2424 Ἰησοῦς ! Ἰησοῦς
2TI 1:14.1 . τὴν τὴν T-ASF 3588 ὁ ! ὁ
2TI 1:14.2 . καλὴν καλὴν A-ASF 2570 καλός ! καλός
2TI 1:14.3 . παραθήκην παραθήκην N-ASF 3866 παραθήκη ! παραθήκη
2TI 1:14.4 . φύλαξον φύλαξον V-AAM-2S 5442 φυλάσσω ! φυλάσσω
2TI 1:14.5 . διὰ διὰ PREP 1223 διά ! διά
2TI 1:14.6 . πνεύματος πνεύματος N-GSN 4151 πνεῦμα ! πνεῦμα
2TI 1:14.7 . ἁγίου ἁγίου A-GSN 40 ἅγιος ! ἅγιος
2TI 1:14.8 . τοῦ τοῦ T-GSN 3588 ὁ ! ὁ
2TI 1:14.9 . ἐνοικοῦντος ἐνοικοῦντος V-PAP-GSN 1774 ἐνοικέω ! ἐνοικέω
2TI 1:14.10 . ἐν ἐν PREP 1722 ἐν ! ἐν
2TI 1:14.11 . ἡμῖν. ἡμῖν. P-1DP 2249 ἡμεῖς ! ἐγώ
2TI 1:15.1 P Οἶδας Οἶδας V-RAI-2S 1492 εἴδω ! οἶδα
2TI 1:15.2 . τοῦτο, τοῦτο, D-ASN 3778 οὗτος ! οὗτος
2TI 1:15.3 . ὅτι ὅτι CONJ 3754 ὅτι ! ὅτι
