GA 1:14.6 . ὑπὲρ ὑπὲρ PREP 5228 ὑπέρ ! ὑπέρ
GA 1:14.7 . πολλοὺς πολλοὺς A-APM 4183 πολύς ! πολύς
GA 1:14.8 . συνηλικιώτας συνηλικιώτας N-APM 4915 συνηλικιώτης ! συνηλικιώτης
GA 1:14.9 . ἐν ἐν PREP 1722 ἐν ! ἐν
GA 1:14.10 . τῷ τῷ T-DSN 3588 ὁ ! ὁ
GA 1:14.11 . γένει γένει N-DSN 1085 γένος ! γένος
GA 1:14.12 . μου, μου, P-1GS 1473 ἐγώ ! ἐγώ
GA 1:14.13 . περισσοτέρως περισσοτέρως ADV-C 4056 περισσοτέρως ! περισσοτέρως
GA 1:14.14 . ζηλωτὴς ζηλωτὴς N-NSM 2207 ζηλωτής ! ζηλωτής
GA 1:14.15 . ὑπάρχων ὑπάρχων V-PAP-NSM 5225 ὑπάρχω ! ὑπάρχω
GA 1:14.16 . τῶν τῶν T-GPF 3588 ὁ ! ὁ
GA 1:14.17 . πατρικῶν πατρικῶν A-GPF 3967 πατρικός ! πατρικός
GA 1:14.18 . μου μου P-1GS 1473 ἐγώ ! ἐγώ
GA 1:14.19 . παραδόσεων. παραδόσεων. N-GPF 3862 παράδοσις ! παράδοσις
GA 1:15.1 . ὅτε ὅτε ADV 3753 ὅτε ! ὅτε
GA 1:15.2 . δὲ δὲ CONJ 1161 δέ ! δέ
GA 1:15.3 . εὐδόκησεν εὐδόκησεν V-AAI-3S 2106 εὐδοκέω ! εὐδοκέω
GA 1:15.4 . ὁ ὁ T-NSM 3588 ὁ ! ὁ
GA 1:15.5 . ἀφορίσας ἀφορίσας V-AAP-NSM 873 ἀφορίζω ! ἀφορίζω
GA 1:15.6 . με με P-1AS 1473 ἐγώ ! ἐγώ
GA 1:15.7 . ἐκ ἐκ PREP 1537 ἐκ ! ἐκ
GA 1:15.8 . κοιλίας κοιλίας N-GSF 2836 κοιλία ! κοιλία
GA 1:15.9 . μητρός μητρός N-GSF 3384 μήτηρ ! μήτηρ
GA 1:15.10 . μου μου P-1GS 1473 ἐγώ ! ἐγώ
GA 1:15.11 . καὶ καὶ CONJ 2532 καί ! καί
